analysis_unit,frame_stratum,lsc_year,collocate,collocate_type,count,valence,arousal,dominance,documents,weighted_valence_contribution,abs_weighted_valence_contribution,total_matches_for_unit_year_frame,match_share,contribution_direction
ADHD,clinical_only,2023,adult,unigram,19,0.63,-0.018,0.574,17,11.97,11.97,4241,0.004480075453902382,positive
ADHD,clinical_only,2023,add,unigram,41,0.29000000000000004,-0.105,0.063,38,11.89,11.89,4241,0.009667531242631455,positive
ADHD,clinical_only,2023,may,unigram,23,0.4079999999999999,-0.454,-0.51,21,9.383999999999999,9.383999999999999,4241,0.005423249233671304,positive
ADHD,clinical_only,2024,depression,unigram,60,-0.938,0.04,-0.536,53,-56.279999999999994,56.279999999999994,3984,0.015060240963855422,negative
ADHD,clinical_only,2024,disorder,unigram,63,-0.675,0.53,-0.494,57,-42.525000000000006,42.525000000000006,3984,0.01581325301204819,negative
ADHD,clinical_only,2024,anxiety,unigram,55,-0.708,0.73,-0.316,49,-38.94,38.94,3984,0.013805220883534136,negative
ADHD,clinical_only,2024,autism,unigram,70,-0.53,0.0,-0.106,62,-37.1,37.1,3984,0.017570281124497992,negative
ADHD,clinical_only,2024,of,unigram,135,-0.111,-0.11899999999999998,-0.161,111,-14.985,14.985,3984,0.0338855421686747,negative
ADHD,clinical_only,2024,dyslexia,unigram,20,-0.667,-0.167,-0.792,17,-13.34,13.34,3984,0.0050200803212851405,negative
ADHD,clinical_only,2024,difficulty,unigram,14,-0.7949999999999999,0.45949999999999996,-0.364,14,-11.129999999999999,11.129999999999999,3984,0.0035140562248995983,negative
ADHD,clinical_only,2024,symptom,unigram,40,-0.24,0.05800000000000001,-0.132,36,-9.6,9.6,3984,0.010040160642570281,negative
ADHD,clinical_only,2024,hyperactivity,unigram,14,-0.667,1.0,-0.333,14,-9.338000000000001,9.338000000000001,3984,0.0035140562248995983,negative
ADHD,clinical_only,2024,diagnose,unigram,19,-0.4555,-0.035500000000000004,0.01949999999999999,18,-8.6545,8.6545,3984,0.004769076305220884,negative
ADHD,clinical_only,2024,child,unigram,75,0.7689999999999999,-0.0020000000000000018,-0.152,60,57.67499999999999,57.67499999999999,3984,0.01882530120481928,positive
ADHD,clinical_only,2024,have,unigram,50,0.514,-0.222,0.18600000000000003,44,25.7,25.7,3984,0.012550200803212851,positive
ADHD,clinical_only,2024,with,unigram,166,0.148,-0.11899999999999998,0.05,131,24.567999999999998,24.567999999999998,3984,0.041666666666666664,positive
ADHD,clinical_only,2024,like,unigram,30,0.77225,0.08024999999999999,-0.034499999999999996,29,23.1675,23.1675,3984,0.007530120481927711,positive
ADHD,clinical_only,2024,include,unigram,30,0.45933333333333337,-0.18066666666666667,0.19333333333333336,30,13.780000000000001,13.780000000000001,3984,0.007530120481927711,positive
ADHD,clinical_only,2024,adult,unigram,20,0.63,-0.018,0.574,17,12.6,12.6,3984,0.0050200803212851405,positive
ADHD,clinical_only,2024,may,unigram,24,0.408,-0.454,-0.51,24,9.792,9.792,3984,0.006024096385542169,positive
ADHD,clinical_only,2024,treatment,unigram,27,0.326,-0.228,0.24,23,8.802,8.802,3984,0.00677710843373494,positive
ADHD,clinical_only,2024,to,unigram,78,0.11,-0.095,-0.167,73,8.58,8.58,3984,0.01957831325301205,positive
ADHD,clinical_only,2024,add,unigram,29,0.29,-0.105,0.063,28,8.41,8.41,3984,0.007279116465863454,positive
ADHD,clinical_only,2025,autism,unigram,67,-0.53,0.0,-0.106,58,-35.510000000000005,35.510000000000005,3311,0.02023557837511326,negative
ADHD,clinical_only,2025,depression,unigram,35,-0.938,0.04,-0.536,32,-32.83,32.83,3311,0.010570824524312896,negative
ADHD,clinical_only,2025,anxiety,unigram,42,-0.708,0.73,-0.316,39,-29.735999999999997,29.735999999999997,3311,0.012684989429175475,negative
ADHD,clinical_only,2025,disorder,unigram,44,-0.675,0.53,-0.494,41,-29.700000000000003,29.700000000000003,3311,0.013289036544850499,negative
ADHD,clinical_only,2025,of,unigram,73,-0.111,-0.119,-0.161,62,-8.103,8.103,3311,0.022047719722138325,negative
ADHD,clinical_only,2025,symptom,unigram,30,-0.23999999999999996,0.058,-0.132,27,-7.199999999999999,7.199999999999999,3311,0.009060706735125339,negative
ADHD,clinical_only,2025,dyslexia,unigram,10,-0.667,-0.167,-0.792,9,-6.67,6.67,3311,0.0030202355783751134,negative
ADHD,clinical_only,2025,anxiety disorder,mwe,8,-0.762,0.92,-0.612,8,-6.096,6.096,3311,0.0024161884627000906,negative
ADHD,clinical_only,2025,spectrum,unigram,15,-0.376,0.4,0.054,15,-5.64,5.64,3311,0.0045303533675626695,negative
ADHD,clinical_only,2025,diagnose,unigram,12,-0.4555,-0.035500000000000004,0.01949999999999999,12,-5.466,5.466,3311,0.003624282694050136,negative
ADHD,clinical_only,2025,child,unigram,48,0.7689999999999998,-0.0020000000000000018,-0.152,41,36.91199999999999,36.91199999999999,3311,0.014497130776200544,positive
ADHD,clinical_only,2025,like,unigram,34,0.77225,0.08024999999999999,-0.034499999999999996,33,26.2565,26.2565,3311,0.010268800966475386,positive
ADHD,clinical_only,2025,have,unigram,36,0.514,-0.222,0.186,31,18.504,18.504,3311,0.010872848082150407,positive
ADHD,clinical_only,2025,with,unigram,124,0.148,-0.11900000000000001,0.05,99,18.352,18.352,3311,0.037450921171851406,positive
ADHD,clinical_only,2025,assessment,unigram,33,0.5,0.246,0.316,15,16.5,16.5,3311,0.009966777408637873,positive
ADHD,clinical_only,2025,include,unigram,21,0.45933333333333337,-0.18066666666666667,0.19333333333333336,21,9.646,9.646,3311,0.006342494714587738,positive
ADHD,clinical_only,2025,add,unigram,32,0.29000000000000004,-0.105,0.063,25,9.280000000000001,9.280000000000001,3311,0.009664753850800362,positive
ADHD,clinical_only,2025,treatment,unigram,26,0.326,-0.228,0.24000000000000002,21,8.476,8.476,3311,0.007852612503775294,positive
ADHD,clinical_only,2025,adult,unigram,11,0.63,-0.018,0.574,9,6.93,6.93,3311,0.0033222591362126247,positive
ADHD,clinical_only,2025,manage,unigram,16,0.3935,0.36350000000000005,-0.02149999999999999,16,6.296,6.296,3311,0.004832376925400181,positive
ADHD,clinical_only,2026,autism,unigram,40,-0.53,0.0,-0.10600000000000001,31,-21.200000000000003,21.200000000000003,1595,0.025078369905956112,negative
ADHD,clinical_only,2026,depression,unigram,19,-0.938,0.04,-0.536,16,-17.822,17.822,1595,0.011912225705329153,negative
ADHD,clinical_only,2026,disorder,unigram,19,-0.675,0.53,-0.49399999999999994,17,-12.825000000000001,12.825000000000001,1595,0.011912225705329153,negative
ADHD,clinical_only,2026,anxiety,unigram,18,-0.708,0.73,-0.316,16,-12.744,12.744,1595,0.01128526645768025,negative
ADHD,clinical_only,2026,diagnose,unigram,16,-0.4555,-0.035500000000000004,0.01949999999999999,15,-7.288,7.288,1595,0.010031347962382446,negative
ADHD,clinical_only,2026,of,unigram,42,-0.111,-0.11899999999999998,-0.161,32,-4.662,4.662,1595,0.026332288401253918,negative
ADHD,clinical_only,2026,disease,unigram,5,-0.8360000000000001,0.049,-0.533,5,-4.180000000000001,4.180000000000001,1595,0.003134796238244514,negative
ADHD,clinical_only,2026,trauma,unigram,5,-0.776,0.584,-0.094,5,-3.88,3.88,1595,0.003134796238244514,negative
ADHD,clinical_only,2026,problem,unigram,4,-0.876,0.288,-0.17,4,-3.504,3.504,1595,0.0025078369905956114,negative
ADHD,clinical_only,2026,dyslexia,unigram,4,-0.667,-0.167,-0.792,4,-2.668,2.668,1595,0.0025078369905956114,negative
ADHD,clinical_only,2026,like,unigram,17,0.77225,0.08024999999999999,-0.034499999999999996,16,13.12825,13.12825,1595,0.010658307210031349,positive
ADHD,clinical_only,2026,child,unigram,17,0.7689999999999999,-0.0020000000000000018,-0.152,15,13.072999999999999,13.072999999999999,1595,0.010658307210031349,positive
ADHD,clinical_only,2026,have,unigram,20,0.514,-0.22200000000000003,0.186,20,10.280000000000001,10.280000000000001,1595,0.012539184952978056,positive
ADHD,clinical_only,2026,assessment,unigram,14,0.5,0.246,0.316,11,7.0,7.0,1595,0.00877742946708464,positive
ADHD,clinical_only,2026,adult,unigram,10,0.63,-0.018,0.574,7,6.3,6.3,1595,0.006269592476489028,positive
ADHD,clinical_only,2026,with,unigram,42,0.148,-0.11899999999999998,0.05,33,6.215999999999999,6.215999999999999,1595,0.026332288401253918,positive
ADHD,clinical_only,2026,include,unigram,11,0.45933333333333337,-0.18066666666666667,0.19333333333333336,10,5.052666666666667,5.052666666666667,1595,0.006896551724137931,positive
ADHD,clinical_only,2026,support,unigram,8,0.532,-0.08666666666666667,0.4093333333333333,7,4.256,4.256,1595,0.005015673981191223,positive
ADHD,clinical_only,2026,may,unigram,9,0.408,-0.454,-0.51,7,3.6719999999999997,3.6719999999999997,1595,0.005642633228840125,positive
ADHD,clinical_only,2026,attention,unigram,7,0.48,0.198,0.548,7,3.36,3.36,1595,0.00438871473354232,positive
ADHD,lived_only,2014,diagnose,unigram,24,-0.4555,-0.035500000000000004,0.01949999999999999,23,-10.932,10.932,1831,0.013107591480065538,negative
ADHD,lived_only,2014,autism,unigram,14,-0.53,0.0,-0.106,14,-7.42,7.42,1831,0.007646095030038231,negative
ADHD,lived_only,2014,dyslexia,unigram,11,-0.667,-0.167,-0.7919999999999999,11,-7.337000000000001,7.337000000000001,1831,0.006007646095030038,negative
ADHD,lived_only,2014,of,unigram,46,-0.111,-0.11900000000000001,-0.161,45,-5.106,5.106,1831,0.025122883670125613,negative
ADHD,lived_only,2014,learn disability,mwe,10,-0.5,0.174,-0.656,9,-5.0,5.0,1831,0.005461496450027308,negative
ADHD,lived_only,2014,disorder,unigram,7,-0.675,0.53,-0.49400000000000005,6,-4.7250000000000005,4.7250000000000005,1831,0.0038230475150191155,negative
ADHD,lived_only,2014,depression,unigram,5,-0.938,0.04,-0.536,5,-4.6899999999999995,4.6899999999999995,1831,0.002730748225013654,negative
ADHD,lived_only,2014,anxiety,unigram,6,-0.7079999999999999,0.73,-0.316,6,-4.247999999999999,4.247999999999999,1831,0.0032768978700163844,negative
ADHD,lived_only,2014,disability,unigram,4,-0.854,-0.036,-0.654,4,-3.416,3.416,1831,0.002184598580010923,negative
ADHD,lived_only,2014,bipolar,unigram,5,-0.584,0.37,-0.148,5,-2.92,2.92,1831,0.002730748225013654,negative
ADHD,lived_only,2014,have,unigram,83,0.514,-0.22200000000000003,0.186,72,42.662,42.662,1831,0.04533042053522665,positive
ADHD,lived_only,2014,child,unigram,38,0.7689999999999999,-0.0020000000000000018,-0.152,33,29.221999999999998,29.221999999999998,1831,0.02075368651010377,positive
ADHD,lived_only,2014,with,unigram,97,0.148,-0.119,0.05,76,14.356,14.356,1831,0.052976515565264885,positive
ADHD,lived_only,2014,son,unigram,14,0.584,-0.27,0.056,13,8.176,8.176,1831,0.007646095030038231,positive
ADHD,lived_only,2014,parent,unigram,13,0.624,-0.286,0.72,12,8.112,8.112,1831,0.0070999453850355,positive
ADHD,lived_only,2014,adult,unigram,11,0.63,-0.018,0.574,8,6.93,6.93,1831,0.006007646095030038,positive
ADHD,lived_only,2014,he,unigram,16,0.3055,0.0,0.29650000000000004,14,4.888,4.888,1831,0.008738394320043691,positive
ADHD,lived_only,2014,kid,unigram,10,0.4793333333333334,0.052000000000000005,-0.21866666666666665,10,4.793333333333334,4.793333333333334,1831,0.005461496450027308,positive
ADHD,lived_only,2014,like,unigram,6,0.77225,0.08024999999999999,-0.034499999999999996,6,4.6335,4.6335,1831,0.0032768978700163844,positive
ADHD,lived_only,2014,be,unigram,81,0.04857142857142858,-0.1867142857142857,0.028285714285714282,68,3.9342857142857146,3.9342857142857146,1831,0.04423812124522119,positive
ADHD,lived_only,2015,autism,unigram,17,-0.53,0.0,-0.106,17,-9.01,9.01,1292,0.013157894736842105,negative
ADHD,lived_only,2015,dyslexia,unigram,9,-0.667,-0.167,-0.792,8,-6.003,6.003,1292,0.00696594427244582,negative
ADHD,lived_only,2015,diagnose,unigram,8,-0.4555,-0.035500000000000004,0.01949999999999999,7,-3.644,3.644,1292,0.006191950464396285,negative
ADHD,lived_only,2015,of,unigram,29,-0.111,-0.11899999999999998,-0.161,27,-3.219,3.219,1292,0.02244582043343653,negative
ADHD,lived_only,2015,be not,mwe,6,-0.536,-0.146,-0.42,6,-3.216,3.216,1292,0.0046439628482972135,negative
ADHD,lived_only,2015,difficulty,unigram,3,-0.7949999999999999,0.45949999999999996,-0.36400000000000005,3,-2.385,2.385,1292,0.0023219814241486067,negative
ADHD,lived_only,2015,bipolar,unigram,4,-0.584,0.37,-0.148,2,-2.336,2.336,1292,0.0030959752321981426,negative
ADHD,lived_only,2015,anxiety,unigram,3,-0.7079999999999999,0.73,-0.316,3,-2.1239999999999997,2.1239999999999997,1292,0.0023219814241486067,negative
ADHD,lived_only,2015,depression,unigram,2,-0.938,0.04,-0.536,2,-1.876,1.876,1292,0.0015479876160990713,negative
ADHD,lived_only,2015,suffer,unigram,2,-0.8979999999999999,0.629,-0.506,2,-1.7959999999999998,1.7959999999999998,1292,0.0015479876160990713,negative
ADHD,lived_only,2015,have,unigram,37,0.514,-0.222,0.186,32,19.018,19.018,1292,0.02863777089783282,positive
ADHD,lived_only,2015,child,unigram,21,0.7689999999999999,-0.0020000000000000018,-0.152,16,16.148999999999997,16.148999999999997,1292,0.016253869969040248,positive
ADHD,lived_only,2015,with,unigram,65,0.148,-0.119,0.05,47,9.62,9.62,1292,0.05030959752321981,positive
ADHD,lived_only,2015,adult,unigram,11,0.63,-0.018,0.574,6,6.93,6.93,1292,0.008513931888544891,positive
ADHD,lived_only,2015,like,unigram,8,0.77225,0.08024999999999999,-0.034499999999999996,7,6.178,6.178,1292,0.006191950464396285,positive
ADHD,lived_only,2015,parent,unigram,7,0.624,-0.286,0.72,5,4.368,4.368,1292,0.005417956656346749,positive
ADHD,lived_only,2015,life,unigram,5,0.836,0.23000000000000004,0.648,5,4.18,4.18,1292,0.003869969040247678,positive
ADHD,lived_only,2015,start,unigram,11,0.368,-0.14,0.178,11,4.048,4.048,1292,0.008513931888544891,positive
ADHD,lived_only,2015,kid,unigram,8,0.4793333333333334,0.052,-0.21866666666666668,8,3.834666666666667,3.834666666666667,1292,0.006191950464396285,positive
ADHD,lived_only,2015,add,unigram,13,0.29000000000000004,-0.105,0.063,8,3.7700000000000005,3.7700000000000005,1292,0.010061919504643963,positive
ADHD,lived_only,2016,autism,unigram,29,-0.53,0.0,-0.106,28,-15.370000000000001,15.370000000000001,1882,0.015409139213602551,negative
ADHD,lived_only,2016,diagnose,unigram,17,-0.4555,-0.035500000000000004,0.01949999999999999,17,-7.7435,7.7435,1882,0.009032943676939426,negative
ADHD,lived_only,2016,depression,unigram,8,-0.938,0.04,-0.536,7,-7.504,7.504,1882,0.004250797024442083,negative
ADHD,lived_only,2016,anxiety,unigram,10,-0.708,0.73,-0.316,10,-7.08,7.08,1882,0.005313496280552604,negative
ADHD,lived_only,2016,disability,unigram,6,-0.854,-0.036,-0.654,6,-5.124,5.124,1882,0.003188097768331562,negative
ADHD,lived_only,2016,of,unigram,46,-0.111,-0.11900000000000001,-0.161,42,-5.106,5.106,1882,0.024442082890541977,negative
ADHD,lived_only,2016,dyslexia,unigram,6,-0.6670000000000001,-0.167,-0.7920000000000001,6,-4.002000000000001,4.002000000000001,1882,0.003188097768331562,negative
ADHD,lived_only,2016,disorder,unigram,5,-0.675,0.53,-0.49399999999999994,5,-3.375,3.375,1882,0.002656748140276302,negative
ADHD,lived_only,2016,syndrome,unigram,6,-0.542,0.02,-0.508,6,-3.2520000000000002,3.2520000000000002,1882,0.003188097768331562,negative
ADHD,lived_only,2016,suffer from,mwe,5,-0.536,0.046,-0.572,5,-2.68,2.68,1882,0.002656748140276302,negative
ADHD,lived_only,2016,have,unigram,69,0.514,-0.222,0.186,60,35.466,35.466,1882,0.036663124335812966,positive
ADHD,lived_only,2016,child,unigram,26,0.7689999999999999,-0.0020000000000000018,-0.152,21,19.993999999999996,19.993999999999996,1882,0.01381509032943677,positive
ADHD,lived_only,2016,with,unigram,98,0.148,-0.119,0.05,85,14.504,14.504,1882,0.052072263549415514,positive
ADHD,lived_only,2016,adult,unigram,16,0.63,-0.018,0.574,14,10.08,10.08,1882,0.008501594048884165,positive
ADHD,lived_only,2016,like,unigram,11,0.77225,0.08024999999999999,-0.034499999999999996,11,8.49475,8.49475,1882,0.005844845908607864,positive
ADHD,lived_only,2016,add,unigram,24,0.29000000000000004,-0.105,0.063,20,6.960000000000001,6.960000000000001,1882,0.012752391073326248,positive
ADHD,lived_only,2016,he,unigram,22,0.3055,0.0,0.29650000000000004,17,6.721,6.721,1882,0.011689691817215728,positive
ADHD,lived_only,2016,life,unigram,8,0.836,0.23,0.648,8,6.688,6.688,1882,0.004250797024442083,positive
ADHD,lived_only,2016,parent,unigram,10,0.624,-0.286,0.72,9,6.24,6.24,1882,0.005313496280552604,positive
ADHD,lived_only,2016,kid,unigram,13,0.47933333333333333,0.052,-0.21866666666666668,13,6.231333333333334,6.231333333333334,1882,0.006907545164718385,positive
ADHD,lived_only,2017,autism,unigram,26,-0.53,0.0,-0.106,23,-13.780000000000001,13.780000000000001,1844,0.014099783080260303,negative
ADHD,lived_only,2017,depression,unigram,7,-0.938,0.04,-0.536,5,-6.566,6.566,1844,0.003796095444685466,negative
ADHD,lived_only,2017,disorder,unigram,8,-0.675,0.53,-0.494,8,-5.4,5.4,1844,0.004338394793926247,negative
ADHD,lived_only,2017,learn disability,mwe,10,-0.5,0.174,-0.656,7,-5.0,5.0,1844,0.005422993492407809,negative
ADHD,lived_only,2017,of,unigram,42,-0.111,-0.11899999999999998,-0.161,39,-4.662,4.662,1844,0.0227765726681128,negative
ADHD,lived_only,2017,dyslexia,unigram,6,-0.6670000000000001,-0.167,-0.7920000000000001,6,-4.002000000000001,4.002000000000001,1844,0.0032537960954446853,negative
ADHD,lived_only,2017,diagnose,unigram,8,-0.4555,-0.035500000000000004,0.01949999999999999,8,-3.644,3.644,1844,0.004338394793926247,negative
ADHD,lived_only,2017,anxiety,unigram,5,-0.708,0.73,-0.316,5,-3.54,3.54,1844,0.0027114967462039045,negative
ADHD,lived_only,2017,syndrome,unigram,6,-0.542,0.02,-0.508,5,-3.2520000000000002,3.2520000000000002,1844,0.0032537960954446853,negative
ADHD,lived_only,2017,struggle,unigram,7,-0.44750000000000006,0.7575000000000001,-0.09250000000000003,7,-3.1325000000000003,3.1325000000000003,1844,0.003796095444685466,negative
ADHD,lived_only,2017,have,unigram,77,0.514,-0.222,0.186,68,39.578,39.578,1844,0.04175704989154013,positive
ADHD,lived_only,2017,child,unigram,31,0.7689999999999999,-0.0020000000000000018,-0.152,26,23.839,23.839,1844,0.016811279826464208,positive
ADHD,lived_only,2017,with,unigram,90,0.148,-0.119,0.05,76,13.319999999999999,13.319999999999999,1844,0.04880694143167028,positive
ADHD,lived_only,2017,parent,unigram,14,0.624,-0.286,0.72,12,8.736,8.736,1844,0.007592190889370932,positive
ADHD,lived_only,2017,add,unigram,28,0.29000000000000004,-0.105,0.063,26,8.120000000000001,8.120000000000001,1844,0.015184381778741865,positive
ADHD,lived_only,2017,kid,unigram,16,0.4793333333333334,0.052,-0.21866666666666668,16,7.669333333333334,7.669333333333334,1844,0.008676789587852495,positive
ADHD,lived_only,2017,to,unigram,46,0.10999999999999999,-0.095,-0.167,44,5.06,5.06,1844,0.024945770065075923,positive
